,object_code,predicted_datetime,predict_value,version,input_version,flags,record_time,inc_day,model_version,object_type
2429,FW538Y,2022-03-23,655.3780358569221,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2430,FW539Y,2022-02-23,7798.876959859561,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2431,FW539Y,2022-02-24,8140.316709405777,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2432,FW539Y,2022-02-25,8000.352964721486,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2433,FW539Y,2022-02-26,7135.629715494914,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2434,FW539Y,2022-02-27,6479.454665078786,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2435,FW539Y,2022-02-28,7077.834991852974,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2436,FW539Y,2022-03-01,6491.048373826609,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2437,FW539Y,2022-03-02,7038.237381967155,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2438,FW539Y,2022-03-03,7379.677131511843,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2439,FW539Y,2022-03-04,7239.713386829659,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2440,FW539Y,2022-03-05,6374.990137602095,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2441,FW539Y,2022-03-06,5718.815087186108,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2442,FW539Y,2022-03-07,6317.195413960265,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2443,FW539Y,2022-03-08,5730.408795934062,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2444,FW539Y,2022-03-09,6277.597804072187,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2445,FW539Y,2022-03-10,6619.037553619962,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2446,FW539Y,2022-03-11,6479.073808934438,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2447,FW539Y,2022-03-12,5614.350559707792,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2448,FW539Y,2022-03-13,4958.175509294408,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2449,FW539Y,2022-03-14,5556.555836067184,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2450,FW539Y,2022-03-15,4969.769218041041,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2451,FW539Y,2022-03-16,5516.9582261797805,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2452,FW539Y,2022-03-17,5858.397975728081,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2453,FW539Y,2022-03-18,5718.434231042611,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2454,FW539Y,2022-03-19,4853.710981814972,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2455,FW539Y,2022-03-20,4197.535931402708,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2456,FW539Y,2022-03-21,4795.916258174753,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2457,FW539Y,2022-03-22,4209.129640148969,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2458,FW539Y,2022-03-23,4756.318648287373,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2459,FW543Y,2022-02-23,1641.2475311361668,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2460,FW543Y,2022-02-24,1660.7738940026704,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2461,FW543Y,2022-02-25,1559.1472999550938,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2462,FW543Y,2022-02-26,1403.0165320081776,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2463,FW543Y,2022-02-27,1488.9999119593026,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2464,FW543Y,2022-02-28,1374.0542075698015,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2465,FW543Y,2022-03-01,1452.1667556136294,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2466,FW543Y,2022-03-02,1507.0428476713962,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2467,FW543Y,2022-03-03,1526.5692105378728,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2468,FW543Y,2022-03-04,1424.9426164898632,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2469,FW543Y,2022-03-05,1268.8118485432094,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2470,FW543Y,2022-03-06,1354.7952284943933,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2471,FW543Y,2022-03-07,1239.8495241047654,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2472,FW543Y,2022-03-08,1317.9620721487083,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2473,FW543Y,2022-03-09,1372.8381642061681,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2474,FW543Y,2022-03-10,1392.3645270728268,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2475,FW543Y,2022-03-11,1290.7379330251772,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2476,FW543Y,2022-03-12,1134.607165078404,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2477,FW543Y,2022-03-13,1220.5905450294638,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2478,FW543Y,2022-03-14,1105.6448406399268,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2479,FW543Y,2022-03-15,1183.7573886840337,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2480,FW543Y,2022-03-16,1238.633480741397,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2481,FW543Y,2022-03-17,1258.1598436077807,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2482,FW543Y,2022-03-18,1156.5332495599469,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2483,FW543Y,2022-03-19,1000.4024816134358,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2484,FW543Y,2022-03-20,1086.385861564534,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2485,FW543Y,2022-03-21,971.4401571750158,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2486,FW543Y,2022-03-22,1049.552705218866,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2487,FW543Y,2022-03-23,1104.4287972766263,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2488,FW546Y,2022-02-23,1661.041179393213,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2489,FW546Y,2022-02-24,1666.1987766417542,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2490,FW546Y,2022-02-25,1646.8004407451733,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2491,FW546Y,2022-02-26,1533.791066484296,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2492,FW546Y,2022-02-27,1610.2929480772732,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2493,FW546Y,2022-02-28,1573.206923216997,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2494,FW546Y,2022-03-01,1557.5783279767727,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2495,FW546Y,2022-03-02,1578.4575986342957,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2496,FW546Y,2022-03-03,1583.6151958827197,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2497,FW546Y,2022-03-04,1564.2168599860438,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2498,FW546Y,2022-03-05,1451.2074857252887,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2499,FW546Y,2022-03-06,1527.709367318281,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2500,FW546Y,2022-03-07,1490.6233424578513,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2501,FW546Y,2022-03-08,1474.9947472177143,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2502,FW546Y,2022-03-09,1495.8740178751298,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2503,FW546Y,2022-03-10,1501.0316151236752,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2504,FW546Y,2022-03-11,1481.6332792270837,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2505,FW546Y,2022-03-12,1368.6239049662786,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2506,FW546Y,2022-03-13,1445.125786559379,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2507,FW546Y,2022-03-14,1408.0397616989474,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2508,FW546Y,2022-03-15,1392.4111664588536,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2509,FW546Y,2022-03-16,1413.2904371162124,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2510,FW546Y,2022-03-17,1418.4480343646312,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2511,FW546Y,2022-03-18,1399.0496984679542,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2512,FW546Y,2022-03-19,1286.0403242072719,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2513,FW546Y,2022-03-20,1362.5422058004772,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2514,FW546Y,2022-03-21,1325.4561809399615,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2515,FW546Y,2022-03-22,1309.8275856995976,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2516,FW546Y,2022-03-23,1330.706856357295,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2517,FW550Y,2022-02-23,791.753265974128,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2518,FW550Y,2022-02-24,881.8427045041556,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2519,FW550Y,2022-02-25,765.8142768268457,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2520,FW550Y,2022-02-26,881.8796029097198,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2521,FW550Y,2022-02-27,885.1106161267143,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2522,FW550Y,2022-02-28,554.6418568351828,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2523,FW550Y,2022-03-01,748.2061902870289,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2524,FW550Y,2022-03-02,374.6165884444009,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2525,FW550Y,2022-03-03,464.70602697431093,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2526,FW550Y,2022-03-04,348.6775992965072,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2527,FW550Y,2022-03-05,464.74292537981626,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2528,FW550Y,2022-03-06,467.97393859710576,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2529,FW550Y,2022-03-07,137.50517930583806,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2530,FW550Y,2022-03-08,331.0695127573265,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2531,FW550Y,2022-03-09,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2532,FW550Y,2022-03-10,47.569349444408445,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2533,FW550Y,2022-03-11,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2534,FW550Y,2022-03-12,47.606247850908616,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2535,FW550Y,2022-03-13,50.837261066647514,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2536,FW550Y,2022-03-14,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2537,FW550Y,2022-03-15,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2538,FW550Y,2022-03-16,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2539,FW550Y,2022-03-17,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2540,FW550Y,2022-03-18,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2541,FW550Y,2022-03-19,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2542,FW550Y,2022-03-20,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2543,FW550Y,2022-03-21,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2544,FW550Y,2022-03-22,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2545,FW550Y,2022-03-23,12.815000000000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2546,FW551Y,2022-02-23,1935.21658756569,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2547,FW551Y,2022-02-24,2801.3474218344436,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2548,FW551Y,2022-02-25,2502.247935435925,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2549,FW551Y,2022-02-26,1995.512591787533,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2550,FW551Y,2022-02-27,1578.257759285274,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2551,FW551Y,2022-02-28,1813.3322246919104,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2552,FW551Y,2022-03-01,1873.2499235969049,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2553,FW551Y,2022-03-02,1031.597631282025,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2554,FW551Y,2022-03-03,1897.7284655484236,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2555,FW551Y,2022-03-04,1598.6289791511329,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2556,FW551Y,2022-03-05,1091.8936355029846,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2557,FW551Y,2022-03-06,674.638803002249,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2558,FW551Y,2022-03-07,909.7132684096877,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2559,FW551Y,2022-03-08,969.6309673131364,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2560,FW551Y,2022-03-09,127.97867499786253,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2561,FW551Y,2022-03-10,994.1095092651458,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2562,FW551Y,2022-03-11,695.0100228686115,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2563,FW551Y,2022-03-12,188.2746792200476,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2564,FW551Y,2022-03-13,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2565,FW551Y,2022-03-14,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2566,FW551Y,2022-03-15,66.01201102830423,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2567,FW551Y,2022-03-16,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2568,FW551Y,2022-03-17,90.49055298186818,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2569,FW551Y,2022-03-18,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2570,FW551Y,2022-03-19,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2571,FW551Y,2022-03-20,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2572,FW551Y,2022-03-21,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2573,FW551Y,2022-03-22,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2574,FW551Y,2022-03-23,57.2,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2575,FW552Y,2022-02-23,748.2808619694657,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2576,FW552Y,2022-02-24,926.4886095867685,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2577,FW552Y,2022-02-25,873.8746652776,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2578,FW552Y,2022-02-26,874.6384116023614,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2579,FW552Y,2022-02-27,811.662556374192,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2580,FW552Y,2022-02-28,873.5993688025347,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2581,FW552Y,2022-03-01,870.8516337007312,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2582,FW552Y,2022-03-02,714.383527617269,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2583,FW552Y,2022-03-03,892.5912752342283,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2584,FW552Y,2022-03-04,839.9773309252823,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2585,FW552Y,2022-03-05,840.7410772500681,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2586,FW552Y,2022-03-06,777.7652220221631,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2587,FW552Y,2022-03-07,839.7020344506951,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2588,FW552Y,2022-03-08,836.954299348566,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2589,FW552Y,2022-03-09,680.4861932650531,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2590,FW552Y,2022-03-10,858.6939408821494,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2591,FW552Y,2022-03-11,806.079996573318,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2592,FW552Y,2022-03-12,806.8437428980893,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2593,FW552Y,2022-03-13,743.867887669744,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2594,FW552Y,2022-03-14,805.804700098344,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2595,FW552Y,2022-03-15,803.0569649960917,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2596,FW552Y,2022-03-16,646.5888589128563,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2597,FW552Y,2022-03-17,824.7966065300708,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2598,FW552Y,2022-03-18,772.1826622210002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2599,FW552Y,2022-03-19,772.9464085457959,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2600,FW552Y,2022-03-20,709.9705533173253,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2601,FW552Y,2022-03-21,771.9073657461163,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2602,FW552Y,2022-03-22,769.1596306442358,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2603,FW552Y,2022-03-23,612.6915245606596,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2604,FW553Y,2022-02-23,2831.038813455989,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2605,FW553Y,2022-02-24,3069.5852440935346,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2606,FW553Y,2022-02-25,2883.638223616547,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2607,FW553Y,2022-02-26,2795.198752033475,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2608,FW553Y,2022-02-27,2770.0204327731526,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2609,FW553Y,2022-02-28,2577.4063941954546,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2610,FW553Y,2022-03-01,2696.062361405049,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
2611,FW553Y,2022-03-02,2571.7638766720347,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
2612,FW553Y,2022-03-03,2810.310307309192,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
2613,FW553Y,2022-03-04,2624.3632868318887,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
2614,FW553Y,2022-03-05,2535.923815249174,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
2615,FW553Y,2022-03-06,2510.745495989182,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
2616,FW553Y,2022-03-07,2318.1314574116523,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
2617,FW553Y,2022-03-08,2436.787424621012,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
2618,FW553Y,2022-03-09,2312.4889398875102,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
2619,FW553Y,2022-03-10,2551.0353705250254,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
2620,FW553Y,2022-03-11,2365.0883500485074,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
2621,FW553Y,2022-03-12,2276.648878465572,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
2622,FW553Y,2022-03-13,2251.470559204587,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
2623,FW553Y,2022-03-14,2058.856520627609,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
2624,FW553Y,2022-03-15,2177.512487836836,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
2625,FW553Y,2022-03-16,2053.2140031035565,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
2626,FW553Y,2022-03-17,2291.7604337408584,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
2627,FW553Y,2022-03-18,2105.8134132638493,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
2628,FW553Y,2022-03-19,2017.3739416812703,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
2629,FW553Y,2022-03-20,1992.1956224199926,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
2630,FW553Y,2022-03-21,1799.5815838433825,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
2631,FW553Y,2022-03-22,1918.2375510529394,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
2632,FW553Y,2022-03-23,1793.9390663196023,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
2633,FW554Y,2022-02-23,737.0496772247335,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
2634,FW554Y,2022-02-24,796.0083821894594,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
2635,FW554Y,2022-02-25,730.4906104296767,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
2636,FW554Y,2022-02-26,695.8612963827559,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
2637,FW554Y,2022-02-27,857.2584626726177,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
2638,FW554Y,2022-02-28,890.1014838448282,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
2639,FW554Y,2022-03-01,713.569540604056,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
